latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
47.14046,36.59678,297.64,0.51,0.41,2023-10-01,2314,N,VIIRS,n,2.0NRT,282.16,0.92,N
47.28482,34.22409,311.68,0.43,0.46,2023-10-01,2314,N,VIIRS,n,2.0NRT,284.08,1.17,N
47.35203,32.62185,305.88,0.51,0.49,2023-10-01,2314,N,VIIRS,n,2.0NRT,282.59,1.19,N
47.04941,35.79623,312.5,0.55,0.43,2023-10-01,2314,N,VIIRS,n,2.0NRT,281.69,2.61,N
47.04745,35.79594,306.4,0.55,0.43,2023-10-01,2314,N,VIIRS,n,2.0NRT,281.11,1.68,N
47.18948,33.7191,306,0.45,0.47,2023-10-01,2314,N,VIIRS,n,2.0NRT,283.01,0.58,N
46.88016,33.49319,299.94,0.46,0.47,2023-10-01,2314,N,VIIRS,n,2.0NRT,283.61,0.9,N
46.87969,33.49933,297.31,0.46,0.47,2023-10-01,2314,N,VIIRS,n,2.0NRT,284.15,0.69,N
46.87531,33.49851,313.91,0.46,0.47,2023-10-01,2314,N,VIIRS,n,2.0NRT,283.92,1.93,N
48.51976,35.97525,295.24,0.52,0.67,2023-10-02,0052,N,VIIRS,n,2.0NRT,280.67,0.68,N
47.83117,38.4736,296.44,0.69,0.74,2023-10-02,0052,N,VIIRS,n,2.0NRT,278.9,2.6,N
48.22102,38.24726,305.24,0.66,0.73,2023-10-02,0052,N,VIIRS,n,2.0NRT,279.6,1.76,N
48.21909,38.24487,309.51,0.66,0.73,2023-10-02,0052,N,VIIRS,n,2.0NRT,280.11,2.13,N
48.46861,38.76064,296.56,0.67,0.74,2023-10-02,0052,N,VIIRS,n,2.0NRT,284.18,0.94,N
48.46265,38.75532,295.26,0.67,0.74,2023-10-02,0052,N,VIIRS,n,2.0NRT,282.9,0.94,N
48.22412,38.23891,300.06,0.65,0.73,2023-10-02,0052,N,VIIRS,n,2.0NRT,280.4,1.76,N
46.39795,32.89213,295.74,0.46,0.63,2023-10-02,0054,N,VIIRS,n,2.0NRT,282.72,1.11,N
46.39256,32.88853,300.29,0.46,0.63,2023-10-02,0054,N,VIIRS,n,2.0NRT,282.89,1.11,N
46.39079,32.89406,309.75,0.46,0.63,2023-10-02,0054,N,VIIRS,n,2.0NRT,283.63,1.72,N
46.38177,32.88132,302.35,0.46,0.63,2023-10-02,0054,N,VIIRS,n,2.0NRT,283.54,2.09,N
46.38001,32.88684,298.5,0.46,0.63,2023-10-02,0054,N,VIIRS,n,2.0NRT,283.64,2.01,N
46.393,32.89288,309.18,0.46,0.63,2023-10-02,0054,N,VIIRS,n,2.0NRT,283.75,1.88,N
46.3876,32.88926,304.88,0.46,0.63,2023-10-02,0054,N,VIIRS,n,2.0NRT,283.16,1.63,N
46.38223,32.88561,303.28,0.46,0.63,2023-10-02,0054,N,VIIRS,n,2.0NRT,283.53,1.63,N
46.38049,32.89115,302.25,0.46,0.63,2023-10-02,0054,N,VIIRS,n,2.0NRT,283.82,1.53,N
46.71508,32.28294,314.31,0.42,0.61,2023-10-02,0054,N,VIIRS,n,2.0NRT,281.98,1.31,N
46.79821,33.03871,300.71,0.45,0.63,2023-10-02,0054,N,VIIRS,n,2.0NRT,280.12,1.25,N
46.67339,33.16522,300.21,0.46,0.64,2023-10-02,0054,N,VIIRS,n,2.0NRT,271.94,1,N
46.67476,33.16583,296.13,0.46,0.64,2023-10-02,0054,N,VIIRS,n,2.0NRT,272.06,0.49,N
46.29093,33.83948,302.94,0.51,0.66,2023-10-02,0054,N,VIIRS,n,2.0NRT,282.98,1.45,N
46.71753,32.28505,303.27,0.42,0.61,2023-10-02,0054,N,VIIRS,n,2.0NRT,281.75,0.42,N
46.71229,32.28165,295.72,0.42,0.61,2023-10-02,0054,N,VIIRS,n,2.0NRT,281.76,0.42,N
48.51933,34.62781,297.85,0.46,0.64,2023-10-02,0054,N,VIIRS,n,2.0NRT,277.83,1.56,N
48.52097,34.62862,298.53,0.46,0.64,2023-10-02,0054,N,VIIRS,n,2.0NRT,278.29,1.28,N
47.67509,35.1418,311.1,0.52,0.66,2023-10-02,0054,N,VIIRS,n,2.0NRT,286.25,2.51,N
47.67569,35.13978,311.83,0.52,0.66,2023-10-02,0054,N,VIIRS,n,2.0NRT,286.88,2.69,N
46.79805,33.03495,313.12,0.45,0.63,2023-10-02,0054,N,VIIRS,n,2.0NRT,280.15,1.87,N
48.20814,38.46389,349.66,0.54,0.68,2023-10-02,0900,N,VIIRS,n,2.0NRT,293.71,11.69,D
48.39616,38.95351,352.35,0.51,0.66,2023-10-02,0900,N,VIIRS,n,2.0NRT,286.51,4.79,D
48.394,38.9471,337.52,0.51,0.66,2023-10-02,0900,N,VIIRS,n,2.0NRT,290.2,4.79,D
49.74658,37.66209,328.19,0.51,0.66,2023-10-02,0900,N,VIIRS,n,2.0NRT,284.96,3.9,D
47.37877,36.33197,355.71,0.7,0.75,2023-10-02,0900,N,VIIRS,n,2.0NRT,288.49,22.09,D
47.37557,36.32335,355.49,0.7,0.75,2023-10-02,0900,N,VIIRS,n,2.0NRT,288.6,16.44,D
48.08753,38.26995,326.06,0.56,0.68,2023-10-02,0900,N,VIIRS,n,2.0NRT,294,4.58,D
48.21104,38.46331,349.87,0.54,0.68,2023-10-02,0900,N,VIIRS,n,2.0NRT,293.53,6.23,D
48.20884,38.45682,332.89,0.54,0.68,2023-10-02,0900,N,VIIRS,n,2.0NRT,293.32,6.23,D
48.39683,38.95512,354.64,0.51,0.66,2023-10-02,0900,N,VIIRS,n,2.0NRT,284.79,10.37,D
49.74483,37.65865,332.85,0.51,0.66,2023-10-02,0900,N,VIIRS,n,2.0NRT,285.08,2.63,D
47.30497,38.06428,340.73,0.6,0.71,2023-10-02,0900,N,VIIRS,n,2.0NRT,293.83,6.13,D
46.99131,35.9386,326.44,0.75,0.77,2023-10-02,0900,N,VIIRS,n,2.0NRT,288.93,3.22,D
49.96442,37.85086,328.26,0.5,0.66,2023-10-02,0900,N,VIIRS,n,2.0NRT,277.33,2.41,D
48.39471,38.94874,339.16,0.51,0.66,2023-10-02,0900,N,VIIRS,n,2.0NRT,288.58,9.05,D
48.34337,34.43357,332.03,0.41,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,294.39,1.99,D
48.40408,33.87877,334.12,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,289.97,6.87,D
48.59055,35.32439,331.88,0.44,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,294.35,2.99,D
48.58984,35.31847,330.56,0.44,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,295.47,2.99,D
48.48998,34.22077,330.74,0.41,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,295.14,1.94,D
48.67914,35.43973,342.93,0.44,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.69,5.52,D
49.20766,39.55949,340.16,0.42,0.45,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.27,22.25,D
48.56253,33.08609,332.03,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,290.65,2.7,D
48.16614,30.04155,339.2,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,289.63,3.73,D
49.21779,37.93117,340.48,0.54,0.42,2023-10-02,1041,N,VIIRS,n,2.0NRT,285.07,5.84,D
48.98022,35.31102,353,0.44,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,302.45,10.92,D
48.97951,35.305,342.05,0.44,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,298.58,10.92,D
48.98374,35.31008,355.59,0.44,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,302.64,10.92,D
48.98303,35.30406,346.48,0.44,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.36,10.92,D
48.98726,35.30914,344.46,0.44,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,302.86,13.74,D
48.99078,35.3082,344.58,0.44,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.6,13.74,D
48.54366,31.48552,337.32,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.17,5.93,D
48.54692,31.48438,338.91,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.53,5.93,D
48.55605,30.14558,326.15,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,290.02,1.97,D
48.48628,29.15097,344.17,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,290.5,3.59,D
48.63689,29.38515,334.4,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,290.8,3.48,D
48.57417,27.30424,331.54,0.44,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,291.19,3.33,D
48.98995,28.10456,340.24,0.42,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,291.58,3.24,D
49.50357,30.42961,342.99,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.63,11.88,D
49.50684,30.42839,356.63,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,295.8,6.62,D
49.51093,30.4324,350.43,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,294.66,13.52,D
49.5101,30.42716,334.41,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.11,6.62,D
49.47644,29.28984,340.76,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,292.64,2.45,D
49.47972,29.28852,340.46,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,291.41,2.45,D
48.75801,23.4363,339.9,0.39,0.44,2023-10-02,1041,N,VIIRS,n,2.0NRT,283,4.82,D
48.7583,23.43878,336.49,0.39,0.44,2023-10-02,1041,N,VIIRS,n,2.0NRT,283.27,3.12,D
50.10479,28.1181,336.24,0.41,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,291.41,2.46,D
51.42447,30.78128,342.96,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,293.08,10.46,D
50.78532,26.67219,331.69,0.43,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,293.64,4.87,D
50.78419,26.6663,341.38,0.43,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,292.66,4.87,D
50.78757,26.66472,344.69,0.43,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,295.14,12.72,D
50.79319,26.6749,329.05,0.43,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,291.72,2.15,D
46.93125,32.47231,367,0.38,0.36,2023-10-02,1041,N,VIIRS,l,2.0NRT,326.14,29.46,D
45.21767,35.04311,349.43,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,303.93,7.15,D
45.22105,35.04222,335.23,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,301.28,7.15,D
45.2207,35.03983,342.42,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,301.96,7.64,D
45.67282,34.81838,346.97,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,307.32,10.42,D
45.67689,34.82263,338.13,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,300.33,10.42,D
45.6762,34.81746,347.15,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,303.52,10.42,D
45.74274,34.3564,341.46,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,302.32,12.97,D
45.74608,34.35546,341.43,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,294.55,4.88,D
46.22864,34.80066,334.52,0.41,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.41,2.43,D
45.47896,29.37996,357.72,0.42,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,304.14,20.47,D
45.48236,29.3787,344.6,0.42,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,300.57,45.29,D
45.58341,29.58749,345.82,0.42,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,300.35,6.41,D
45.58775,29.59152,367,0.42,0.38,2023-10-02,1041,N,VIIRS,l,2.0NRT,327.8,59.1,D
45.59113,29.59028,352.94,0.42,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,294.95,59.1,D
46.13292,32.61565,337.09,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,301.04,5.66,D
46.1362,32.61462,347.82,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,301.8,5.66,D
46.14201,32.60764,338.26,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,300.22,4.28,D
46.38228,32.89555,367,0.39,0.36,2023-10-02,1041,N,VIIRS,h,2.0NRT,335.4,101.58,D
46.3863,32.8995,333.37,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,300.18,14.84,D
46.38556,32.89453,348.43,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,301.15,14.84,D
46.40206,32.98303,338.42,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,308,27.39,D
46.40535,32.98202,349.41,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,306.81,8.62,D
46.39287,32.89747,330.52,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.22,4.68,D
46.39214,32.89251,330.25,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.16,4.68,D
46.40937,32.98598,337.86,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.46,8.62,D
46.40864,32.98101,342.33,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,294.22,8.62,D
46.4012,32.83775,330.53,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.45,1.74,D
46.40448,32.83673,332.63,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,301.6,4.44,D
46.40776,32.83572,332.69,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.39,4.44,D
46.42318,32.8933,339.26,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.58,3.91,D
46.42646,32.89229,329.9,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.09,2.94,D
46.42573,32.88732,344.9,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.81,4.2,D
46.3918,32.59153,335.56,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,298.93,26.42,D
46.39106,32.58657,309.35,0.38,0.36,2023-10-02,1041,N,VIIRS,l,2.0NRT,311.3,29.27,D
46.39396,32.58821,367,0.38,0.36,2023-10-02,1041,N,VIIRS,h,2.0NRT,333.4,53.75,D
46.39724,32.58718,334.8,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,298.27,53.75,D
46.5418,33.55563,331.32,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,300.22,4.94,D
46.54913,33.55872,351.37,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.17,5.79,D
46.55576,33.55676,334.89,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,293.23,1.89,D
46.48542,32.85579,334.16,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,300.12,2.06,D
46.57309,33.43571,333.27,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,300.01,3.14,D
46.57238,33.43076,332.17,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.13,2.87,D
46.4887,32.85477,338.74,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,298.17,2.76,D
46.5764,33.43472,336.52,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.44,3.14,D
46.6017,33.44293,331.87,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,298.44,3.27,D
46.60904,33.446,335.09,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.96,3.46,D
46.61235,33.44501,341.7,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.96,3.46,D
46.66699,33.70086,339.61,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,293.86,4.07,D
46.67454,33.17106,331.67,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.52,5.66,D
46.70405,33.304,329.79,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,304.58,2.2,D
46.68592,33.13085,333.75,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.75,4.01,D
47.29904,38.06413,333.28,0.52,0.42,2023-10-02,1041,N,VIIRS,n,2.0NRT,284.99,4.95,D
46.69352,33.12062,332.26,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.97,2.8,D
47.30042,38.06311,334.76,0.52,0.42,2023-10-02,1041,N,VIIRS,n,2.0NRT,289.21,7.71,D
47.24863,37.35987,335.3,0.49,0.4,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.85,3.43,D
46.05995,29.02216,349.85,0.43,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,305.1,28.63,D
46.67479,32.61898,333.78,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,300.6,7.12,D
46.76384,33.08332,340.91,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.74,3.25,D
46.79825,33.02346,335.51,0.39,0.36,2023-10-02,1041,N,VIIRS,l,2.0NRT,308.49,23.31,D
46.8041,33.0164,337.02,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,301.34,4.29,D
47.37327,36.33272,348.07,0.45,0.39,2023-10-02,1041,N,VIIRS,n,2.0NRT,306.01,45.63,D
47.37686,36.33186,345.83,0.45,0.39,2023-10-02,1041,N,VIIRS,n,2.0NRT,294.22,5.49,D
47.37975,36.32499,335.7,0.45,0.39,2023-10-02,1041,N,VIIRS,n,2.0NRT,295.8,5.49,D
46.90441,32.58351,337.75,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,302.41,11.25,D
46.87692,32.37744,339.45,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.55,21.31,D
46.94359,32.7549,339.77,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,295.99,4.94,D
46.94836,32.76392,344.05,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.25,5.83,D
47.05906,33.50804,334.38,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.36,2.7,D
46.92722,32.46836,338.87,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,288.34,29.46,D
46.92647,32.46335,353.27,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,293.14,7.27,D
46.9305,32.46731,344.06,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,288.09,29.46,D
46.92975,32.4623,351.42,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,289.54,7.27,D
46.93452,32.47126,340.55,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.39,43.71,D
47.51706,37.00338,329.35,0.48,0.4,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.32,3.84,D
47.09826,33.55761,335.56,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,298.33,2.78,D
47.16307,33.57574,329.18,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,298.77,1.76,D
47.43101,35.60187,342.79,0.43,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,282.23,5.59,D
47.18467,33.49686,341.63,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,299.1,5.17,D
47.24256,33.86796,367,0.4,0.37,2023-10-02,1041,N,VIIRS,h,2.0NRT,303.77,13.42,D
47.12008,32.9683,330.23,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.18,1.87,D
47.19552,33.45074,335.32,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.47,4.65,D
47.2828,34.06326,333.2,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,298.89,2.56,D
47.88422,39.39023,341.19,0.4,0.44,2023-10-02,1041,N,VIIRS,n,2.0NRT,292.92,5.86,D
47.32732,34.08325,335.01,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.95,6.03,D
47.29819,33.79188,338.23,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,298.85,4.07,D
47.75622,36.91927,331.89,0.48,0.4,2023-10-02,1041,N,VIIRS,n,2.0NRT,287.44,5.04,D
47.75553,36.91285,329.31,0.48,0.4,2023-10-02,1041,N,VIIRS,n,2.0NRT,291.74,5.04,D
47.30214,33.26666,331.01,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,294.97,2.32,D
47.40417,33.95499,331.23,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.94,2.87,D
47.41422,33.95208,337.94,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,298.08,5.04,D
47.82559,37.35881,339.97,0.5,0.41,2023-10-02,1041,N,VIIRS,n,2.0NRT,298.98,28.68,D
47.41758,33.95113,334.08,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.02,4.6,D
47.35753,33.34082,332.94,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,295.08,4.45,D
47.44366,33.8044,332.1,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.63,2.36,D
47.44871,33.76476,332.7,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,300.29,3.77,D
48.08435,39.54252,328.01,0.41,0.45,2023-10-02,1041,N,VIIRS,n,2.0NRT,286.34,2.43,D
48.08426,39.24434,337.92,0.4,0.44,2023-10-02,1041,N,VIIRS,n,2.0NRT,286.54,4.79,D
47.41652,33.33096,331.36,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,293.77,1.22,D
47.18285,31.50883,330.51,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.48,5.92,D
47.53567,33.58383,335.96,0.39,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.11,2.63,D
47.67559,34.02491,341.71,0.4,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.77,4.6,D
47.87003,35.16316,333.81,0.43,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.83,3.02,D
47.87627,35.15564,327.99,0.43,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.17,1.39,D
47.43126,31.54611,342.29,0.38,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,301.07,8.35,D
47.64666,32.92442,341.26,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,294.6,23.92,D
47.65069,32.92852,332.02,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,295.26,23.92,D
47.65399,32.92749,333.58,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.38,4,D
47.65325,32.92234,334.79,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.11,4,D
47.65985,32.92027,334.73,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.93,2.79,D
47.86501,33.43421,331.81,0.39,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,295.91,3.14,D
48.28817,36.84094,341.91,0.48,0.4,2023-10-02,1041,N,VIIRS,n,2.0NRT,293.18,4.84,D
47.52734,30.86304,349.11,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,297.84,8.73,D
47.5298,30.85681,329.6,0.39,0.36,2023-10-02,1041,N,VIIRS,n,2.0NRT,293.47,4.25,D
48.19081,35.32132,331.12,0.43,0.38,2023-10-02,1041,N,VIIRS,n,2.0NRT,295.9,1.41,D
47.51341,30.11761,333.95,0.39,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,303.14,12.74,D
47.51254,30.11246,342.94,0.39,0.37,2023-10-02,1041,N,VIIRS,n,2.0NRT,296.8,6.14,D
48.36355,35.71922,336.05,0.45,0.39,2023-10-02,1041,N,VIIRS,n,2.0NRT,294.52,7.16,D
51.43122,25.82053,334.72,0.44,0.38,2023-10-02,1043,N,VIIRS,n,2.0NRT,290.05,2.78,D
51.84406,31.76807,332.08,0.39,0.36,2023-10-02,1043,N,VIIRS,n,2.0NRT,294.85,3.42,D
51.84483,31.77374,330.18,0.39,0.36,2023-10-02,1043,N,VIIRS,n,2.0NRT,293.01,3.42,D
52.26181,33.59449,311.98,0.41,0.61,2023-10-02,2252,N,VIIRS,n,2.0NRT,275.74,1.52,N
52.26581,33.5979,296.75,0.41,0.61,2023-10-02,2252,N,VIIRS,n,2.0NRT,276.77,1.23,N
52.26013,33.59762,308.84,0.41,0.61,2023-10-02,2252,N,VIIRS,n,2.0NRT,274.99,1.18,N
51.5786,34.12806,308.51,0.39,0.59,2023-10-02,2254,N,VIIRS,n,2.0NRT,275.71,0.77,N
51.60048,32.78529,303.1,0.44,0.62,2023-10-02,2254,N,VIIRS,n,2.0NRT,275.34,1.13,N
50.30634,33.89488,298.09,0.39,0.59,2023-10-02,2254,N,VIIRS,n,2.0NRT,277.8,0.34,N
49.70872,34.72531,303.05,0.35,0.57,2023-10-02,2254,N,VIIRS,n,2.0NRT,278.67,0.8,N
48.49485,38.80621,295.65,0.45,0.47,2023-10-02,2254,N,VIIRS,n,2.0NRT,281.74,0.9,N
48.46191,38.77562,302.98,0.45,0.47,2023-10-02,2254,N,VIIRS,n,2.0NRT,281.92,1.46,N
48.47268,34.62679,302.58,0.35,0.57,2023-10-02,2254,N,VIIRS,n,2.0NRT,282.55,0.83,N
48.47408,34.62814,302.82,0.35,0.57,2023-10-02,2254,N,VIIRS,n,2.0NRT,282.76,0.81,N
48.1871,38.8939,297.43,0.45,0.47,2023-10-02,2254,N,VIIRS,n,2.0NRT,280.96,0.42,N
48.17164,34.83099,307.55,0.34,0.56,2023-10-02,2254,N,VIIRS,n,2.0NRT,278.12,0.76,N
48.17145,34.83567,296.35,0.34,0.56,2023-10-02,2254,N,VIIRS,n,2.0NRT,278.36,0.76,N
48.08614,36.20215,307.37,0.59,0.53,2023-10-02,2254,N,VIIRS,n,2.0NRT,279.44,1.15,N
47.83509,38.47515,296.47,0.46,0.47,2023-10-02,2254,N,VIIRS,n,2.0NRT,281.87,0.82,N
47.8697,35.15823,299.14,0.33,0.55,2023-10-02,2254,N,VIIRS,n,2.0NRT,283.88,0.75,N
47.86949,35.16273,306.81,0.33,0.55,2023-10-02,2254,N,VIIRS,n,2.0NRT,283.87,0.75,N
47.94963,32.73452,306.38,0.42,0.61,2023-10-02,2254,N,VIIRS,n,2.0NRT,279,0.84,N
47.87281,33.3701,298.96,0.4,0.6,2023-10-02,2254,N,VIIRS,n,2.0NRT,281.61,0.49,N
47.57949,35.67422,295.14,0.62,0.54,2023-10-02,2254,N,VIIRS,n,2.0NRT,281.29,1.44,N
47.57962,35.67429,295.29,0.62,0.54,2023-10-02,2254,N,VIIRS,n,2.0NRT,281.06,0.65,N
47.46845,34.7501,303.39,0.34,0.56,2023-10-02,2254,N,VIIRS,n,2.0NRT,280.71,0.97,N
47.46302,34.75417,297.65,0.34,0.56,2023-10-02,2254,N,VIIRS,n,2.0NRT,280.51,0.53,N
47.458,34.74901,308.81,0.34,0.56,2023-10-02,2254,N,VIIRS,n,2.0NRT,280.7,0.53,N
47.45779,34.75364,295.92,0.34,0.56,2023-10-02,2254,N,VIIRS,n,2.0NRT,280.57,0.53,N
